date,close,Name
2018-01-17,104.39,COF
2018-01-18,NA,COF
2018-01-19,104.38,COF
2018-01-22,105.49,COF
2018-01-23,105.71,COF
2018-01-24,NA,COF
2018-01-25,104.26,COF
2018-01-26,104.9,COF
2018-01-29,104.6,COF
2018-01-30,103.47,COF
2018-01-31,NA,COF
2018-02-01,104.72,COF
2018-02-02,101.57,COF
2018-02-05,97.0,COF
2018-02-06,98.44,COF
2018-02-07,98.12,COF
2018-01-02,NA,COG
2018-01-03,29.03,COG
2018-01-04,NA,COG
2018-01-05,NA,COG
2018-01-08,28.91,COG
2018-01-09,NA,COG
2018-01-10,27.96,COG
2018-01-11,28.4,COG
2018-01-12,28.88,COG
2018-01-16,28.03,COG
2018-01-17,27.98,COG
2018-01-18,27.57,COG
2018-01-19,NA,COG
2018-01-22,28.11,COG
2018-01-23,28.36,COG
2018-01-24,NA,COG
2018-01-25,NA,COG
2018-01-26,27.83,COG
2018-01-29,27.06,COG
2018-01-30,26.69,COG
2018-01-31,26.35,COG
2018-02-01,26.2,COG
2018-02-02,25.19,COG
2018-02-05,24.08,COG
2018-02-06,24.6,COG
2018-02-07,23.37,COG
2018-01-02,135.88,COL
2018-01-03,136.55,COL
2018-01-04,136.43,COL
2018-01-05,136.66,COL
2018-01-08,136.89,COL
2018-01-09,137.94,COL
2018-01-10,137.95,COL
2018-01-11,137.79,COL
2018-01-12,137.83,COL
2018-01-16,136.65,COL
2018-01-17,136.85,COL
2018-01-18,137.4,COL
2018-01-19,137.67,COL
2018-01-22,NA,COL
2018-01-23,137.45,COL
2018-01-24,137.85,COL
2018-01-25,138.56,COL
2018-01-26,139.37,COL
2018-01-29,138.26,COL
2018-01-30,137.79,COL
2018-01-31,138.49,COL
2018-02-01,139.41,COL
2018-02-02,NA,COL
2018-02-05,134.25,COL
2018-02-06,135.02,COL
2018-02-07,135.4,COL
2018-01-02,220.62,COO
2018-01-03,226.74,COO
2018-01-04,223.55,COO
2018-01-05,230.5,COO
2018-01-08,NA,COO
2018-01-09,234.25,COO
2018-01-10,230.99,COO
2018-01-11,228.64,COO
2018-01-12,230.84,COO
2018-01-16,230.96,COO
2018-01-17,235.19,COO
2018-01-18,235.52,COO
2018-01-19,240.65,COO
2018-01-22,241.31,COO
2018-01-23,238.7,COO
2018-01-24,239.33,COO
2018-01-25,243.79,COO
2018-01-26,245.58,COO
2018-01-29,NA,COO
2018-01-30,242.86,COO
2018-01-31,244.67,COO
2018-02-01,243.61,COO
2018-02-02,241.32,COO
2018-02-05,230.99,COO
2018-02-06,229.28,COO
2018-02-07,230.47,COO
2018-01-02,55.32,COP
2018-01-03,56.34,COP
2018-01-04,56.99,COP
2018-01-05,NA,COP
2018-01-08,57.46,COP
2018-01-09,57.93,COP
2018-01-10,57.65,COP
2018-01-11,59.18,COP
2018-01-12,60.05,COP
2018-01-16,NA,COP
2018-01-17,59.86,COP
2018-01-18,59.76,COP
2018-01-19,NA,COP
2018-01-22,NA,COP
2018-01-23,60.47,COP
2018-01-24,60.49,COP
2018-01-25,59.48,COP
2018-01-26,NA,COP
2018-01-29,59.66,COP
2018-01-30,58.46,COP
2018-01-31,58.81,COP
2018-02-01,59.35,COP
2018-02-02,57.72,COP
2018-02-05,55.94,COP
2018-02-06,55.94,COP
2018-02-07,55.63,COP
2018-01-02,188.32,COST
2018-01-03,190.58,COST
2018-01-04,189.1,COST
2018-01-05,187.75,COST
2018-01-08,188.48,COST
2018-01-09,186.29,COST
2018-01-10,185.42,COST
2018-01-11,189.38,COST
2018-01-12,191.84,COST
2018-01-16,191.53,COST
2018-01-17,192.29,COST
2018-01-18,NA,COST
2018-01-19,192.29,COST
2018-01-22,194.38,COST
2018-01-23,193.42,COST
2018-01-24,NA,COST
2018-01-25,NA,COST
2018-01-26,198.91,COST
2018-01-29,198.32,COST
2018-01-30,197.91,COST
2018-01-31,194.87,COST
2018-02-01,NA,COST
2018-02-02,190.99,COST
2018-02-05,NA,COST
2018-02-06,185.01,COST
2018-02-07,183.19,COST
2018-01-02,NA,COTY
2018-01-03,19.77,COTY
2018-01-04,20.08,COTY
2018-01-05,20.4,COTY
2018-01-08,20.32,COTY
2018-01-09,20.59,COTY
2018-01-10,20.52,COTY
2018-01-11,20.52,COTY
2018-01-12,20.78,COTY
2018-01-16,20.4,COTY
2018-01-17,20.7,COTY
2018-01-18,20.01,COTY
2018-01-19,20.53,COTY
2018-01-22,20.89,COTY
2018-01-23,20.77,COTY
2018-01-24,20.38,COTY
2018-01-25,20.25,COTY
2018-01-26,20.22,COTY
2018-01-29,NA,COTY
2018-01-30,NA,COTY
2018-01-31,19.61,COTY
2018-02-01,18.86,COTY
2018-02-02,NA,COTY
2018-02-05,17.28,COTY
2018-02-06,17.43,COTY
2018-02-07,17.48,COTY
2018-01-02,NA,CPB
2018-01-03,46.72,CPB
2018-01-04,NA,CPB
2018-01-05,47.29,CPB
2018-01-08,47.63,CPB
2018-01-09,47.3,CPB
2018-01-10,45.82,CPB
2018-01-11,45.75,CPB
2018-01-12,45.51,CPB
2018-01-16,46.44,CPB
2018-01-17,46.96,CPB
2018-01-18,NA,CPB
2018-01-19,47.39,CPB
2018-01-22,47.65,CPB
2018-01-23,47.57,CPB
2018-01-24,47.1,CPB
2018-01-25,47.46,CPB
2018-01-26,47.34,CPB
2018-01-29,46.95,CPB
2018-01-30,46.4,CPB
2018-01-31,46.55,CPB
2018-02-01,46.78,CPB
2018-02-02,44.6,CPB
2018-02-05,44.22,CPB
2018-02-06,45.14,CPB
2018-02-07,44.8,CPB
2018-01-02,104.41,CRM
2018-01-03,105.29,CRM
2018-01-04,106.68,CRM
2018-01-05,NA,CRM
2018-01-08,NA,CRM
2018-01-09,109.15,CRM
2018-01-10,NA,CRM
2018-01-11,109.1,CRM
2018-01-12,110.24,CRM
2018-01-16,108.89,CRM
2018-01-17,110.04,CRM
2018-01-18,111.77,CRM
2018-01-19,111.93,CRM
2018-01-22,112.89,CRM
2018-01-23,113.24,CRM
2018-01-24,112.85,CRM
2018-01-25,111.96,CRM
2018-01-26,113.7,CRM
2018-01-29,NA,CRM
2018-01-30,112.23,CRM
2018-01-31,113.91,CRM
2018-02-01,112.74,CRM
2018-02-02,110.78,CRM
2018-02-05,107.65,CRM
2018-02-06,NA,CRM
2018-02-07,110.05,CRM
2018-01-02,NA,CSCO
2018-01-03,39.17,CSCO
2018-01-04,NA,CSCO
2018-01-05,39.53,CSCO
2018-01-08,39.94,CSCO
2018-01-09,39.69,CSCO
2018-01-10,39.91,CSCO
2018-01-11,40.1,CSCO
2018-01-12,NA,CSCO
2018-01-16,40.54,CSCO
2018-01-17,NA,CSCO
2018-01-18,NA,CSCO
2018-01-19,41.29,CSCO
2018-01-22,41.66,CSCO
2018-01-23,42.1,CSCO
2018-01-24,42.17,CSCO
2018-01-25,41.9,CSCO
2018-01-26,42.56,CSCO
2018-01-29,NA,CSCO
2018-01-30,42.25,CSCO
2018-01-31,41.54,CSCO
2018-02-01,41.7,CSCO
2018-02-02,40.93,CSCO
2018-02-05,38.78,CSCO
2018-02-06,40.17,CSCO
2018-02-07,40.34,CSCO
2018-01-02,30.44,CSRA
2018-01-03,30.47,CSRA
2018-01-04,NA,CSRA
2018-01-05,31.07,CSRA
2018-01-08,31.08,CSRA
2018-01-09,30.77,CSRA
2018-01-10,NA,CSRA
2018-01-11,32.11,CSRA
2018-01-12,32.08,CSRA
2018-01-16,31.94,CSRA
2018-01-17,31.94,CSRA
2018-01-18,31.66,CSRA
2018-01-19,NA,CSRA
2018-01-22,32.2,CSRA
2018-01-23,32.57,CSRA
2018-01-24,32.6,CSRA
2018-01-25,32.82,CSRA
2018-01-26,33.07,CSRA
2018-01-29,33.26,CSRA
2018-01-30,32.86,CSRA
2018-01-31,33.28,CSRA
2018-02-01,33.69,CSRA
2018-02-02,32.35,CSRA
2018-02-05,30.96,CSRA
2018-02-06,30.55,CSRA
2018-02-07,31.35,CSRA
2018-01-02,56.34,CSX
2018-01-03,57.05,CSX
2018-01-04,NA,CSX
2018-01-05,57.72,CSX
2018-01-08,58.74,CSX
2018-01-09,59.26,CSX
2018-01-10,58.48,CSX
2018-01-11,58.69,CSX
2018-01-12,59.25,CSX
2018-01-16,58.13,CSX
2018-01-17,57.69,CSX
2018-01-18,58.05,CSX
2018-01-19,57.49,CSX
2018-01-22,57.73,CSX
2018-01-23,57.1,CSX
2018-01-24,56.87,CSX
2018-01-25,56.14,CSX
2018-01-26,57.91,CSX
2018-01-29,57.23,CSX
2018-01-30,56.86,CSX
2018-01-31,56.77,CSX
2018-02-01,NA,CSX
2018-02-02,NA,CSX
2018-02-05,51.99,CSX
2018-02-06,NA,CSX
2018-02-07,52.97,CSX
2018-01-02,NA,CTAS
2018-01-03,NA,CTAS
2018-01-04,161.17,CTAS
2018-01-05,161.64,CTAS
2018-01-08,NA,CTAS
2018-01-09,161.22,CTAS
2018-01-10,160.33,CTAS
2018-01-11,162.05,CTAS
2018-01-12,160.46,CTAS
2018-01-16,161.22,CTAS
2018-01-17,162.67,CTAS
2018-01-18,161.8,CTAS
2018-01-19,164.06,CTAS
2018-01-22,NA,CTAS
2018-01-23,164.9,CTAS
2018-01-24,NA,CTAS
2018-01-25,166.58,CTAS
2018-01-26,167.77,CTAS
2018-01-29,NA,CTAS
2018-01-30,165.82,CTAS
2018-01-31,168.45,CTAS
2018-02-01,165.18,CTAS
2018-02-02,161.82,CTAS
2018-02-05,156.46,CTAS
2018-02-06,156.35,CTAS
2018-02-07,NA,CTAS
2018-01-02,17.41,CTL
2018-01-03,17.08,CTL
2018-01-04,16.97,CTL
2018-01-05,17.0,CTL
2018-01-08,17.23,CTL
2018-01-09,16.54,CTL
2018-01-10,NA,CTL
2018-01-11,NA,CTL
2018-01-12,NA,CTL
2018-01-16,17.34,CTL
2018-01-17,17.43,CTL
2018-01-18,NA,CTL
2018-01-19,17.31,CTL
2018-01-22,17.67,CTL
2018-01-23,17.33,CTL
2018-01-24,17.39,CTL
2018-01-25,17.78,CTL
2018-01-26,18.22,CTL
2018-01-29,18.03,CTL
2018-01-30,NA,CTL
2018-01-31,NA,CTL
2018-02-01,17.95,CTL
2018-02-02,17.73,CTL
2018-02-05,16.8,CTL
2018-02-06,NA,CTL
2018-02-07,17.06,CTL
2018-01-02,70.95,CTSH
2018-01-03,71.55,CTSH
2018-01-04,72.68,CTSH
2018-01-05,73.3,CTSH
2018-01-08,73.37,CTSH
2018-01-09,73.46,CTSH
2018-01-10,NA,CTSH
2018-01-11,NA,CTSH
2018-01-12,74.56,CTSH
2018-01-16,NA,CTSH
2018-01-17,75.84,CTSH
2018-01-18,NA,CTSH
2018-01-19,77.29,CTSH
2018-01-22,77.96,CTSH
2018-01-23,78.26,CTSH
2018-01-24,78.45,CTSH
2018-01-25,77.95,CTSH
2018-01-26,NA,CTSH
2018-01-29,78.15,CTSH
2018-01-30,77.76,CTSH
2018-01-31,77.98,CTSH
2018-02-01,77.5,CTSH
2018-02-02,75.72,CTSH
2018-02-05,73.29,CTSH
2018-02-06,73.9,CTSH
2018-02-07,76.52,CTSH
2018-01-02,88.69,CTXS
2018-01-03,89.65,CTXS
2018-01-04,90.7,CTXS
2018-01-05,91.48,CTXS
2018-01-08,NA,CTXS
2018-01-09,91.19,CTXS
2018-01-10,90.82,CTXS
2018-01-11,89.81,CTXS
2018-01-12,90.04,CTXS
2018-01-16,NA,CTXS
2018-01-17,91.19,CTXS
2018-01-18,NA,CTXS
2018-01-19,NA,CTXS
2018-01-22,NA,CTXS
2018-01-23,94.01,CTXS
2018-01-24,NA,CTXS
2018-01-25,94.0,CTXS
2018-01-26,NA,CTXS
2018-01-29,NA,CTXS
2018-01-30,92.69,CTXS
2018-01-31,NA,CTXS
2018-02-01,93.43,CTXS
2018-02-02,92.19,CTXS
2018-02-05,89.07,CTXS
2018-02-06,89.12,CTXS
2018-02-07,87.6,CTXS
2018-01-02,NA,CVS
2018-01-03,73.2,CVS
2018-01-04,75.13,CVS
2018-01-05,78.45,CVS
2018-01-08,77.77,CVS
2018-01-09,77.69,CVS
2018-01-10,77.44,CVS
2018-01-11,79.02,CVS
2018-01-12,78.78,CVS
2018-01-16,79.44,CVS
2018-01-17,79.5,CVS
2018-01-18,79.35,CVS
2018-01-19,NA,CVS
2018-01-22,80.95,CVS
2018-01-23,80.44,CVS
2018-01-24,80.92,CVS
2018-01-25,81.58,CVS
2018-01-26,82.01,CVS
2018-01-29,83.63,CVS
2018-01-30,80.19,CVS
2018-01-31,78.69,CVS
2018-02-01,78.79,CVS
2018-02-02,76.45,CVS
2018-02-05,NA,CVS
2018-02-06,74.02,CVS
2018-02-07,74.35,CVS
2018-01-02,127.58,CVX
2018-01-03,128.51,CVX
2018-01-04,128.11,CVX
2018-01-05,127.9,CVX
2018-01-08,128.53,CVX
2018-01-09,NA,CVX
2018-01-10,NA,CVX
2018-01-11,132.57,CVX
2018-01-12,133.6,CVX
2018-01-16,132.01,CVX
2018-01-17,NA,CVX
2018-01-18,NA,CVX
2018-01-19,131.3,CVX
2018-01-22,132.56,CVX
2018-01-23,131.02,CVX
2018-01-24,NA,CVX
2018-01-25,NA,CVX
2018-01-26,131.19,CVX
2018-01-29,128.48,CVX
2018-01-30,NA,CVX
2018-01-31,NA,CVX
2018-02-01,125.57,CVX
2018-02-02,118.58,CVX
2018-02-05,112.62,CVX
2018-02-06,117.18,CVX
2018-02-07,NA,CVX
2018-01-02,151.9,CXO
2018-01-03,NA,CXO
2018-01-04,NA,CXO
2018-01-05,155.6,CXO
2018-01-08,156.04,CXO
2018-01-09,154.99,CXO
2018-01-10,154.51,CXO
2018-01-11,157.86,CXO
2018-01-12,159.09,CXO
2018-01-16,156.72,CXO
2018-01-17,156.58,CXO
2018-01-18,156.47,CXO
2018-01-19,156.19,CXO
2018-01-22,160.41,CXO
2018-01-23,160.53,CXO
2018-01-24,160.9,CXO
2018-01-25,159.79,CXO
2018-01-26,161.66,CXO
2018-01-29,161.28,CXO
2018-01-30,157.36,CXO
2018-01-31,157.44,CXO
2018-02-01,159.26,CXO
2018-02-02,154.53,CXO
2018-02-05,151.44,CXO
2018-02-06,149.05,CXO
2018-02-07,148.1,CXO
2018-01-02,74.36,C
2018-01-03,74.59,C
2018-01-04,75.51,C
2018-01-05,75.41,C
2018-01-08,74.53,C
2018-01-09,75.31,C
2018-01-10,75.65,C
2018-01-11,75.56,C
2018-01-12,76.84,C
2018-01-16,77.11,C
2018-01-17,77.47,C
2018-01-18,77.39,C
2018-01-19,78.3,C
2018-01-22,NA,C
2018-01-23,78.55,C
2018-01-24,79.45,C
2018-01-25,79.44,C
2018-01-26,80.08,C
2018-01-29,79.96,C
2018-01-30,78.62,C
2018-01-31,78.48,C
2018-02-01,79.2,C
2018-02-02,77.02,C
2018-02-05,73.27,C
2018-02-06,74.82,C
2018-02-07,74.99,C
2018-01-02,56.74,DAL
2018-01-03,55.69,DAL
2018-01-04,55.69,DAL
2018-01-05,55.97,DAL
2018-01-08,54.68,DAL
2018-01-09,54.17,DAL
2018-01-10,55.86,DAL
2018-01-11,58.52,DAL
2018-01-12,59.83,DAL
2018-01-16,59.35,DAL
2018-01-17,59.72,DAL
2018-01-18,NA,DAL
2018-01-19,60.01,DAL
2018-01-22,60.13,DAL
2018-01-23,59.93,DAL
2018-01-24,56.8,DAL
2018-01-25,54.81,DAL
2018-01-26,55.26,DAL
2018-01-29,55.76,DAL
2018-01-30,NA,DAL
2018-01-31,NA,DAL
2018-02-01,NA,DAL
2018-02-02,54.62,DAL
2018-02-05,NA,DAL
2018-02-06,53.1,DAL
2018-02-07,NA,DAL
2018-01-02,158.01,DE
2018-01-03,158.73,DE
2018-01-04,159.64,DE
2018-01-05,160.32,DE
2018-01-08,161.11,DE
2018-01-09,165.6,DE
2018-01-10,NA,DE
2018-01-11,167.46,DE
2018-01-12,169.3,DE
2018-01-16,167.54,DE
2018-01-17,167.43,DE
2018-01-18,167.9,DE
2018-01-19,170.32,DE
2018-01-22,170.38,DE
2018-01-23,NA,DE
2018-01-24,169.6,DE
2018-01-25,169.13,DE
2018-01-26,171.49,DE
2018-01-29,169.18,DE
2018-01-30,168.51,DE
2018-01-31,166.42,DE
2018-02-01,167.85,DE
2018-02-02,164.96,DE
2018-02-05,157.02,DE
2018-02-06,161.88,DE
2018-02-07,161.44,DE
2018-01-02,76.91,DFS
2018-01-03,NA,DFS
2018-01-04,78.25,DFS
2018-01-05,78.16,DFS
2018-01-08,77.57,DFS
2018-01-09,78.24,DFS
2018-01-10,79.47,DFS
2018-01-11,80.36,DFS
2018-01-12,NA,DFS
2018-01-16,78.94,DFS
2018-01-17,78.93,DFS
2018-01-18,78.22,DFS
2018-01-19,NA,DFS
2018-01-22,78.87,DFS
2018-01-23,78.72,DFS
2018-01-24,78.74,DFS
2018-01-25,NA,DFS
2018-01-26,80.98,DFS
2018-01-29,NA,DFS
2018-01-30,79.72,DFS
2018-01-31,79.8,DFS
2018-02-01,NA,DFS
2018-02-02,78.97,DFS
2018-02-05,74.88,DFS
2018-02-06,76.14,DFS
2018-02-07,76.63,DFS
2018-01-02,98.9,DGX
2018-01-03,99.25,DGX
2018-01-04,99.08,DGX
2018-01-05,99.91,DGX
2018-01-08,99.69,DGX
2018-01-09,101.14,DGX
2018-01-10,100.37,DGX
2018-01-11,101.02,DGX
2018-01-12,NA,DGX
2018-01-16,101.22,DGX
2018-01-17,101.49,DGX
2018-01-18,101.57,DGX
2018-01-19,103.06,DGX
2018-01-22,103.57,DGX
2018-01-23,NA,DGX
2018-01-24,NA,DGX
2018-01-25,105.15,DGX
2018-01-26,NA,DGX
2018-01-29,NA,DGX
2018-01-30,107.16,DGX
2018-01-31,105.82,DGX
2018-02-01,103.58,DGX
2018-02-02,103.11,DGX
2018-02-05,NA,DGX
2018-02-06,101.13,DGX
2018-02-07,100.58,DGX
2018-01-02,94.06,DG
2018-01-03,NA,DG
2018-01-04,NA,DG
2018-01-05,95.72,DG
2018-01-08,94.15,DG
2018-01-09,94.25,DG
2018-01-10,94.78,DG
2018-01-11,98.19,DG
2018-01-12,99.1,DG
2018-01-16,98.44,DG
2018-01-17,100.5,DG
2018-01-18,101.03,DG
2018-01-19,101.98,DG
2018-01-22,102.27,DG
2018-01-23,NA,DG
2018-01-24,102.69,DG
2018-01-25,103.75,DG
2018-01-26,NA,DG
2018-01-29,105.34,DG
2018-01-30,104.23,DG
2018-01-31,NA,DG
2018-02-01,102.28,DG
2018-02-02,99.44,DG
2018-02-05,95.8,DG
2018-02-06,97.6,DG
2018-02-07,97.88,DG
2018-01-02,51.06,DHI
2018-01-03,52.86,DHI
2018-01-04,NA,DHI
2018-01-05,52.49,DHI
2018-01-08,52.87,DHI
2018-01-09,52.83,DHI
2018-01-10,50.97,DHI
2018-01-11,NA,DHI
2018-01-12,51.91,DHI
2018-01-16,50.83,DHI
2018-01-17,NA,DHI
2018-01-18,50.94,DHI
2018-01-19,51.48,DHI
2018-01-22,NA,DHI
2018-01-23,52.38,DHI
2018-01-24,51.85,DHI
2018-01-25,50.35,DHI
2018-01-26,50.35,DHI
2018-01-29,48.32,DHI
2018-01-30,48.53,DHI
2018-01-31,NA,DHI
2018-02-01,48.08,DHI
2018-02-02,46.37,DHI
2018-02-05,44.74,DHI
2018-02-06,46.11,DHI
2018-02-07,NA,DHI
2018-01-02,92.44,DHR
2018-01-03,93.67,DHR
2018-01-04,94.12,DHR
2018-01-05,94.71,DHR
2018-01-08,95.25,DHR
2018-01-09,98.61,DHR
2018-01-10,98.24,DHR
2018-01-11,98.59,DHR
2018-01-12,99.39,DHR
2018-01-16,99.47,DHR
2018-01-17,99.59,DHR
2018-01-18,99.74,DHR
2018-01-19,100.56,DHR
2018-01-22,99.97,DHR
2018-01-23,99.95,DHR
2018-01-24,101.38,DHR
2018-01-25,102.7,DHR
2018-01-26,103.8,DHR
2018-01-29,NA,DHR
2018-01-30,NA,DHR
2018-01-31,101.28,DHR
2018-02-01,101.86,DHR
2018-02-02,102.18,DHR
2018-02-05,96.7,DHR
2018-02-06,97.05,DHR
2018-02-07,95.25,DHR
2018-01-02,23.11,DISCA
2018-01-03,NA,DISCA
2018-01-04,22.13,DISCA
2018-01-05,22.0,DISCA
2018-01-08,22.37,DISCA
2018-01-09,21.65,DISCA
2018-01-10,22.83,DISCA
2018-01-11,24.01,DISCA
2018-01-12,24.33,DISCA
2018-01-16,24.53,DISCA
2018-01-17,24.7,DISCA
2018-01-18,25.59,DISCA
2018-01-19,25.71,DISCA
2018-01-22,26.33,DISCA
2018-01-23,25.7,DISCA
2018-01-24,26.01,DISCA
2018-01-25,25.73,DISCA
2018-01-26,26.04,DISCA
2018-01-29,NA,DISCA
2018-01-30,24.97,DISCA
2018-01-31,25.07,DISCA
2018-02-01,25.28,DISCA
2018-02-02,23.81,DISCA
2018-02-05,22.78,DISCA
2018-02-06,23.84,DISCA
2018-02-07,23.12,DISCA
2018-01-02,21.83,DISCK
2018-01-03,21.48,DISCK
2018-01-04,20.89,DISCK
2018-01-05,20.79,DISCK
2018-01-08,21.13,DISCK
2018-01-09,20.5,DISCK
2018-01-10,NA,DISCK
2018-01-11,22.71,DISCK
2018-01-12,NA,DISCK
2018-01-16,23.2,DISCK
2018-01-17,23.4,DISCK
2018-01-18,24.23,DISCK
2018-01-19,24.43,DISCK
2018-01-22,NA,DISCK
2018-01-23,24.5,DISCK
2018-01-24,24.67,DISCK
2018-01-25,24.44,DISCK
2018-01-26,NA,DISCK
2018-01-29,24.7,DISCK
2018-01-30,NA,DISCK
2018-01-31,23.86,DISCK
2018-02-01,NA,DISCK
2018-02-02,22.8,DISCK
2018-02-05,NA,DISCK
2018-02-06,22.66,DISCK
2018-02-07,21.95,DISCK
2018-01-02,50.2,DISH
2018-01-03,49.36,DISH
2018-01-04,49.38,DISH
2018-01-05,NA,DISH
2018-01-08,48.9,DISH
2018-01-09,48.57,DISH
2018-01-10,48.41,DISH
2018-01-11,NA,DISH
2018-01-12,49.48,DISH
2018-01-16,47.99,DISH
2018-01-17,45.45,DISH
2018-01-18,45.16,DISH
2018-01-19,45.26,DISH
2018-01-22,46.26,DISH
2018-01-23,46.33,DISH
2018-01-24,47.73,DISH
2018-01-25,47.03,DISH
2018-01-26,47.19,DISH
2018-01-29,47.3,DISH
2018-01-30,47.26,DISH
2018-01-31,46.9,DISH
2018-02-01,NA,DISH
2018-02-02,NA,DISH
2018-02-05,44.73,DISH
2018-02-06,43.32,DISH
2018-02-07,45.1,DISH
2018-01-02,111.8,DIS
2018-01-03,112.28,DIS
2018-01-04,NA,DIS
2018-01-05,NA,DIS
2018-01-08,110.02,DIS
2018-01-09,109.94,DIS
2018-01-10,109.47,DIS
2018-01-11,110.99,DIS
2018-01-12,112.47,DIS
2018-01-16,110.69,DIS
2018-01-17,111.97,DIS
2018-01-18,110.42,DIS
2018-01-19,110.59,DIS
2018-01-22,111.1,DIS
2018-01-23,110.41,DIS
2018-01-24,110.5,DIS
2018-01-25,NA,DIS
2018-01-26,112.19,DIS
2018-01-29,111.54,DIS
2018-01-30,NA,DIS
2018-01-31,108.67,DIS
2018-02-01,110.49,DIS
2018-02-02,108.7,DIS
2018-02-05,104.7,DIS
2018-02-06,106.17,DIS
2018-02-07,104.76,DIS
2018-01-02,112.66,DLR
2018-01-03,113.69,DLR
2018-01-04,NA,DLR
2018-01-05,NA,DLR
2018-01-08,114.15,DLR
2018-01-09,112.6,DLR
2018-01-10,109.54,DLR
2018-01-11,107.94,DLR
2018-01-12,105.78,DLR
2018-01-16,107.48,DLR
2018-01-17,107.01,DLR
2018-01-18,106.96,DLR
2018-01-19,NA,DLR
2018-01-22,109.34,DLR
2018-01-23,111.11,DLR
2018-01-24,110.85,DLR
2018-01-25,NA,DLR
2018-01-26,111.65,DLR
2018-01-29,107.37,DLR
2018-01-30,106.56,DLR
2018-01-31,111.95,DLR
2018-02-01,107.98,DLR
2018-02-02,NA,DLR
2018-02-05,NA,DLR
2018-02-06,104.5,DLR
2018-02-07,104.17,DLR
2018-01-02,108.69,DLTR
2018-01-03,108.02,DLTR
2018-01-04,NA,DLTR
2018-01-05,111.14,DLTR
2018-01-08,109.1,DLTR
2018-01-09,109.69,DLTR
2018-01-10,109.63,DLTR
2018-01-11,111.35,DLTR
2018-01-12,114.84,DLTR
2018-01-16,112.88,DLTR
2018-01-17,112.8,DLTR
2018-01-18,112.9,DLTR
2018-01-19,114.73,DLTR
2018-01-22,NA,DLTR
2018-01-23,NA,DLTR
2018-01-24,114.34,DLTR
2018-01-25,115.07,DLTR
2018-01-26,NA,DLTR
2018-01-29,116.35,DLTR
2018-01-30,114.6,DLTR
2018-01-31,115.0,DLTR
2018-02-01,113.87,DLTR
2018-02-02,108.83,DLTR
2018-02-05,105.24,DLTR
2018-02-06,NA,DLTR
2018-02-07,106.08,DLTR
2018-01-02,101.69,DOV
2018-01-03,102.51,DOV
2018-01-04,103.1,DOV
2018-01-05,102.38,DOV
2018-01-08,102.44,DOV
2018-01-09,104.05,DOV
2018-01-10,NA,DOV
2018-01-11,103.51,DOV
2018-01-12,NA,DOV
2018-01-16,103.36,DOV
2018-01-17,104.34,DOV
2018-01-18,103.99,DOV
2018-01-19,104.41,DOV
2018-01-22,104.84,DOV
2018-01-23,105.56,DOV
2018-01-24,104.78,DOV
2018-01-25,104.43,DOV
2018-01-26,105.04,DOV
2018-01-29,103.68,DOV
2018-01-30,107.05,DOV
2018-01-31,106.21,DOV
2018-02-01,105.34,DOV
2018-02-02,103.22,DOV
2018-02-05,98.57,DOV
2018-02-06,99.83,DOV
2018-02-07,99.92,DOV
2018-01-02,95.27,DPS
2018-01-03,95.32,DPS
2018-01-04,95.77,DPS
2018-01-05,95.5,DPS
2018-01-08,95.68,DPS
2018-01-09,95.52,DPS
2018-01-10,95.67,DPS
2018-01-11,95.64,DPS
2018-01-12,95.24,DPS
2018-01-16,94.91,DPS
2018-01-17,95.9,DPS
2018-01-18,95.32,DPS
2018-01-19,96.35,DPS
2018-01-22,NA,DPS
2018-01-23,96.73,DPS
2018-01-24,95.96,DPS
2018-01-25,95.69,DPS
2018-01-26,95.65,DPS
2018-01-29,117.07,DPS
2018-01-30,NA,DPS
2018-01-31,119.35,DPS
2018-02-01,120.1,DPS
2018-02-02,118.71,DPS
2018-02-05,NA,DPS
2018-02-06,118.35,DPS
2018-02-07,118.0,DPS
2018-01-02,NA,DRE
2018-01-03,26.81,DRE
2018-01-04,26.3,DRE
2018-01-05,26.46,DRE
2018-01-08,26.48,DRE
2018-01-09,NA,DRE
2018-01-10,25.87,DRE
2018-01-11,25.63,DRE
2018-01-12,NA,DRE
2018-01-16,25.8,DRE
2018-01-17,26.03,DRE
2018-01-18,25.39,DRE
2018-01-19,25.64,DRE
2018-01-22,25.98,DRE
2018-01-23,26.2,DRE
2018-01-24,26.02,DRE
2018-01-25,26.01,DRE
2018-01-26,26.09,DRE
2018-01-29,25.79,DRE
2018-01-30,25.7,DRE
2018-01-31,26.41,DRE
2018-02-01,26.97,DRE
2018-02-02,NA,DRE
2018-02-05,25.61,DRE
2018-02-06,25.52,DRE
2018-02-07,25.37,DRE
2018-01-02,96.32,DRI
2018-01-03,98.54,DRI
2018-01-04,98.52,DRI
2018-01-05,99.31,DRI
2018-01-08,98.78,DRI
2018-01-09,97.49,DRI
2018-01-10,96.79,DRI
2018-01-11,97.6,DRI
2018-01-12,98.02,DRI
2018-01-16,96.74,DRI
2018-01-17,97.46,DRI
2018-01-18,97.36,DRI
2018-01-19,99.04,DRI
2018-01-22,98.06,DRI
2018-01-23,97.49,DRI
2018-01-24,97.55,DRI
2018-01-25,97.86,DRI
2018-01-26,98.49,DRI
2018-01-29,98.23,DRI
2018-01-30,NA,DRI
